LACM,35483-7,286,2,Carangiformes,Carangidae,Caranx,caninus,Pacific Crevalle Jack,,,,,,,,,,,,,,,,,,,
TAWPE,171,286,2,Carangiformes,Carangidae,Caranx,caninus,Pacific Crevalle Jack,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,1656,286,2,Carangiformes,Carangidae,Caranx,crysos,Blue Runner,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,"SL 265, TL 345, female, 1 lb",,,,,,,,,,
TAW,2223,286,2,Carangiformes,Carangidae,Caranx,crysos,Blue Runner,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,,,,,otoliths,,,,,,,,,,
LACM,25455,286,2,Carangiformes,Carangidae,Caranx,hippos,Crevalle Jack,,,,,,,,,,,,,,,,,,,
TAW,1691,286,2,Carangiformes,Carangidae,Caranx,hippos,Crevalle Jack,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,"SL 162, TL 215, 550 gm",,,,,,,,,,
,1078,286,2,Carangiformes,Carangidae,Caranx,hippos,Crevalle Jack,USA,Florida,Brevard,,Cocoa Beach,,,,,,,,,,,,,,
TAW,1560,286,2,Carangiformes,Carangidae,Caranx,latus,Horse-Eye Jack,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,1891,286,2,Carangiformes,Carangidae,Caranx,latus,Horse-Eye Jack,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
LACM,31778-34,286,2,Carangiformes,Carangidae,Caranx,lugubris,Black Jack,,,,,,,,,,,,,,,,,,,
LACM,35469-14,286,2,Carangiformes,Carangidae,Caranx,melampygus,Bluefin Trevally,,,,,,,,,,,,,,,,,,,
TAWPE,173,286,2,Carangiformes,Carangidae,Caranx,sp.,,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,1582a,286,2,Carangiformes,Carangidae,Chloroscombrus,chrysurus,Atlantic Bumper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAWPE,42,286,2,Carangiformes,Carangidae,Chloroscombrus,orqueta,Pacific Bumper,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,43,286,2,Carangiformes,Carangidae,Chloroscombrus,orqueta,Pacific Bumper,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,60,286,2,Carangiformes,Carangidae,Chloroscombrus,orqueta,Pacific Bumper,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,64,286,2,Carangiformes,Carangidae,Chloroscombrus,orqueta,Pacific Bumper,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,65,286,2,Carangiformes,Carangidae,Chloroscombrus,orqueta,Pacific Bumper,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,2331-A,286,2,Carangiformes,Carangidae,Decapterus,macrosoma,Shortfin Scad,,,,,,,,,,,,,,,,,,,
LACM,33814-3,286,2,Carangiformes,Carangidae,Oligoplites,altus,Longjaw Leatherjacket,,,,,,,,,,,,,,,,,,,
TAWPE,47,286,2,Carangiformes,Carangidae,Oligoplites,altus,Longjaw Leatherjacket,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,1573,286,2,Carangiformes,Carangidae,Oligoplites,saurus,Leatherjacket,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,1574,286,2,Carangiformes,Carangidae,Oligoplites,saurus,Leatherjacket,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,2332-A,286,2,Carangiformes,Carangidae,Selaroides,leptolepis,Yellowstripe Scad,,,,,,,,,,,,,,,,,,,
TAW,1697,286,2,Carangiformes,Carangidae,Selene,brownii,Caribbean Moonfish,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,"SL 130, TL 163",,,,,,,,,,
TAW,526,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,574,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,575,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
